3.0;3.0;2.438276272542158;2.0;25.0;47.0;1.0;0.1456446263770828;0.4750692973605036;0.5803735593536612;0.0
2.947038717439313;2.0;2.2449230156680495;2.0;2.0;44.0;2.0;0.0;0.4684250708347102;0.7370016312579755;0.0
2.0;2.0;1.3593197293400925;3.0;21.0;100.0;2.0;0.3248680014518227;0.577811306449026;0.27481279640152523;0.0
2.0;2.098726429039177;2.7258404048338427;4.0;21.0;90.0;1.0;0.09641038456744122;0.4823474735641491;0.5360034655106628;0.0
2.0;2.0;2.600802826618949;1.0;33.0;71.0;3.0;0.028826690333901086;0.5144095250848342;0.6117287918084287;0.0
2.0424363804291494;2.1700836716710987;2.8188750980802233;2.0;9.0;21.0;3.0;0.22867345599313255;0.764853240971428;0.0;93.044
2.0;3.0;2.2400650250902987;3.0;19.0;33.0;1.0;0.3164843837444635;0.5514888353971414;0.24696210487718417;95.982
2.0;2.3398972865927457;1.4877248257761448;5.0;29.0;65.0;2.0;0.16582488006936658;1.043856094285398;0.3477634648373176;90.964
3.0;2.0;1.582549991557476;3.0;17.0;58.0;3.0;0.2647232615172241;0.5617066985556944;0.3894720861838535;0.0
2.9496894012740067;2.0;3.594060845129215;2.0;23.0;36.0;1.0;0.19208464601285286;0.0016721014565136193;0.4193021123681948;0.0
2.0;2.6009058465554533;1.802260423205679;4.0;13.0;39.0;2.0;0.2616050206936102;1.2053271970162887;0.09761711384012317;92.564
2.7629903125765307;2.0;4.0;1.0;35.0;67.0;1.0;0.4254917530335707;0.8717076478370961;0.139524098778227;0.0
2.099680783192383;2.889479794609287;1.0;1.0;21.0;36.0;2.0;0.19175957646379144;0.25015786920698047;0.0;92.59
3.0;2.0;3.476210472571677;6.0;30.0;66.0;2.0;0.39656721198633776;0.7768549164812242;0.706008779009475;0.0
2.0;2.8774371916673696;1.6672962421974014;3.0;22.0;50.0;2.0;0.3842906361656547;0.3963225996458121;0.2840827830378416;91.362
2.1034472004987697;2.0;2.7841110224242147;3.0;30.0;57.0;3.0;0.21124514625162047;0.7434849080954213;0.4333928424176371;89.07
2.0;2.1837192404918326;2.043429858719848;4.0;28.0;48.0;3.0;0.28852777268892477;0.7369728677348624;0.2858585960531866;89.788
2.3055890912437143;2.8963792882729464;2.3982156246107893;5.0;13.0;60.0;2.0;0.2659272324811814;0.6697408077740793;0.3549693901466612;88.518
2.0;2.0;1.599902865300472;2.0;28.0;57.0;2.0;0.36061955104682036;0.7310404178554042;0.39524124198508936;90.96
3.0;2.0;2.6505607926168304;1.0;4.0;21.0;1.0;0.2816671511872903;0.6287875926664052;0.2066426284098892;0.0
