2.0;2.4796942441623933;3.8735100342617432;1.0;17.0;35.0;1.0;0.0;0.8227851046160791;0.27414939072709105;116.178
2.07386390942505;3.2504262092081837;4.0;1.0;14.0;26.0;1.0;0.0;0.6889099227469427;0.16403943041955152;0.0
2.0;2.649745302213145;3.2630428023891898;1.0;10.0;36.0;1.0;0.0;0.5745422590672891;0.3596199337470013;113.074
2.0;2.4280603944554313;3.28333012677709;1.0;11.0;38.0;1.0;0.0;0.49095166404375884;0.4487886749042339;117.188
2.4131886388896855;2.462103665753979;2.8010195717087076;1.0;10.0;40.0;1.0;0.0;0.6043722364363026;0.43091761009403085;116.714
2.0;2.4519729806839132;3.1817771286602654;1.0;13.0;35.0;1.0;0.0;0.5616766451326949;0.39594109629276775;117.064
2.1708101983652988;2.5415138381040734;3.2298735145200097;1.0;9.0;35.0;1.0;0.0;0.6541645911018685;0.40419305684691315;114.442
2.0155330304304817;2.8840764527984666;2.8764304013542996;1.0;10.0;30.0;1.0;0.0;0.5087387202722867;0.36663590568486415;110.774
2.0;2.966897287386137;2.9331589165975527;1.0;10.0;30.0;1.0;0.0;0.5480660033683238;0.44516464000723577;0.0
2.072386803076567;2.4710002506790056;2.961084912549153;1.0;9.0;28.0;1.0;0.0;0.6418721643904302;0.4051355488495072;117.178
2.0;2.8106136134368067;3.0100216479055986;1.0;10.0;32.0;1.0;0.0;0.5471647229164148;0.37468567147567255;111.656
2.0;3.060825253339642;2.9899614066974345;1.0;10.0;30.0;1.0;0.0;0.5868035549985767;0.41239502755209023;0.0
2.0471912749146495;2.9051490705299012;2.846786499082737;1.0;10.0;31.0;1.0;0.0;0.5781326631477367;0.4169366008657819;110.444
2.0;3.0044771793733904;2.7173708428561434;1.0;10.0;31.0;1.0;0.0;0.5861513135332703;0.40454419382737666;0.0
2.05824993597937;2.8229270243087425;2.7155351462700006;1.0;10.0;31.0;1.0;0.0;0.5750118738700738;0.38633753716537567;111.23
2.0;4.0;1.947411135221698;1.0;25.0;1.0;1.0;0.0;0.6450243177837176;0.5114971387091158;0.0
2.0;4.0;2.486718375714746;2.0;14.0;53.0;2.0;0.0;0.6741478823832526;0.30698073067559956;0.0
3.0;3.211289594067385;2.606503800918192;1.0;7.0;33.0;1.0;0.0;0.5772456214931309;0.39337019018016806;0.0
2.0;3.148486936716728;2.348098803861987;1.0;9.0;25.0;1.0;0.0;0.4550491898123534;0.2406935360926662;0.0
2.013524373164345;2.8532034080113386;2.6513335609802238;1.0;9.0;28.0;1.0;0.0;0.6223733393634491;0.43333949179218556;113.582
2.0589256278066563;2.446726961933974;3.0650859203183702;1.0;10.0;30.0;1.0;0.0;0.6348572999327936;0.43073301768856365;117.378
2.0720558154141346;3.256416319199679;3.2194884460919897;1.0;12.0;31.0;1.0;0.0;0.6577290549686627;0.4172354836911977;0.0
2.0;2.8488142703970745;2.8996365108413253;1.0;11.0;27.0;1.0;0.0;0.5399037844772736;0.39117116292069093;110.456
2.0;3.1296250618718986;2.92634174837907;1.0;11.0;32.0;1.0;0.0;0.5705609716076664;0.3641799989252729;0.0
2.2419273699433346;3.0510947709809533;2.891392205417019;1.0;10.0;33.0;1.0;0.0;0.5972966000790139;0.3948362761191668;0.0
2.0;2.5849964320707897;2.6061021153218173;1.0;10.0;33.0;1.0;0.0;0.5360516287638943;0.395258148882335;114.204
2.135132948148104;2.7443408623227246;2.826185658855613;1.0;10.0;30.0;1.0;0.0;0.5869119418448173;0.39940865470443304;111.818
2.2059569632288065;2.991101048375398;2.700307910949326;1.0;10.0;30.0;1.0;0.0;0.5769721848090414;0.4000656750491647;0.0
2.0262862695390713;2.922758922731393;2.929792792290383;1.0;10.0;31.0;1.0;0.0;0.6067366862686804;0.3865674731910118;110.292
2.120816952943385;2.9443560073712916;3.047780628564523;1.0;9.0;30.0;1.0;0.0;0.6336952095516248;0.39616519033818265;110.172
3.0;3.6953635810006293;2.552150131612829;2.0;8.0;1.0;1.0;0.0;0.5895031119553154;0.18596360074246077;0.0
2.0;2.0;1.3937748648164452;2.0;4.0;39.0;1.0;0.0;0.7364507404926731;0.25711940413941464;132.79
2.0;2.6877949269364945;2.679215896912222;1.0;9.0;31.0;1.0;0.0;0.7997266335816063;0.48942530277212004;112.682
