Speed,AngleToTrackAxis,DistanceFromStartLine,TrackEdgeSensors,FocusSensors,TrackPosition,accelerate,brake,steering,
0.0,1.74846E-7,3235.43,8.0,8.28221,9.2376,11.3137,16.0,23.3904,30.9096,46.0702,91.7899,200.0,91.7896,46.0701,30.9096,23.3904,16.0,11.3137,9.23761,8.28221,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.19209E-7,1.0,0.0,1.4673005921395088E-7,
0.0,1.74846E-7,3235.43,8.0,8.28221,9.2376,11.3137,16.0,23.3904,30.9096,46.0702,91.7899,200.0,91.7896,46.0701,30.9096,23.3904,16.0,11.3137,9.23761,8.28221,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.19209E-7,1.0,0.0,1.4673005921395088E-7,
0.0,1.74846E-7,3235.43,8.0,8.28221,9.2376,11.3137,16.0,23.3904,30.9096,46.0702,91.7899,200.0,91.7896,46.0701,30.9096,23.3904,16.0,11.3137,9.23761,8.28221,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.19209E-7,1.0,0.0,1.4673005921395088E-7,
0.0,1.74846E-7,3235.43,8.0,8.28221,9.2376,11.3137,16.0,23.3904,30.9096,46.0702,91.7899,200.0,91.7896,46.0701,30.9096,23.3904,16.0,11.3137,9.23761,8.28221,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.19209E-7,1.0,0.0,1.4673005921395088E-7,
0.0,1.74846E-7,3235.43,8.0,8.28221,9.2376,11.3137,16.0,23.3904,30.9096,46.0702,91.7899,200.0,91.7896,46.0701,30.9096,23.3904,16.0,11.3137,9.23761,8.28221,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.19209E-7,1.0,0.0,1.4673005921395088E-7,
0.0,1.74846E-7,3235.43,8.0,8.28221,9.2376,11.3137,16.0,23.3904,30.9096,46.0702,91.7899,200.0,91.7896,46.0701,30.9096,23.3904,16.0,11.3137,9.23761,8.28221,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.19209E-7,1.0,0.0,1.4673005921395088E-7,
0.0,1.74846E-7,3235.43,8.0,8.28221,9.2376,11.3137,16.0,23.3904,30.9096,46.0702,91.7899,200.0,91.7896,46.0701,30.9096,23.3904,16.0,11.3137,9.23761,8.28221,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.19209E-7,1.0,0.0,1.4673005921395088E-7,
0.0,1.74846E-7,3235.43,8.0,8.28221,9.2376,11.3137,16.0,23.3904,30.9096,46.0702,91.7899,200.0,91.7896,46.0701,30.9096,23.3904,16.0,11.3137,9.23761,8.28221,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.19209E-7,1.0,0.0,1.4673005921395088E-7,
0.0,1.74846E-7,3235.43,8.0,8.28221,9.2376,11.3137,16.0,23.3904,30.9096,46.0702,91.7899,200.0,91.7896,46.0701,30.9096,23.3904,16.0,11.3137,9.23761,8.28221,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.19209E-7,1.0,0.0,1.4673005921395088E-7,
0.0,1.74846E-7,3235.43,8.0,8.28221,9.2376,11.3137,16.0,23.3904,30.9096,46.0702,91.7899,200.0,91.7896,46.0701,30.9096,23.3904,16.0,11.3137,9.23761,8.28221,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.19209E-7,1.0,0.0,1.4673005921395088E-7,
0.0,1.74846E-7,3235.43,8.0,8.28221,9.2376,11.3137,16.0,23.3904,30.9096,46.0702,91.7899,200.0,91.7896,46.0701,30.9096,23.3904,16.0,11.3137,9.23761,8.28221,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.19209E-7,1.0,0.0,1.4673005921395088E-7,
0.0,1.74846E-7,3235.43,8.0,8.28221,9.2376,11.3137,16.0,23.3904,30.9096,46.0702,91.7899,200.0,91.7896,46.0701,30.9096,23.3904,16.0,11.3137,9.23761,8.28221,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.19209E-7,1.0,0.0,1.4673005921395088E-7,
0.0,1.74846E-7,3235.43,8.0,8.28221,9.2376,11.3137,16.0,23.3904,30.9096,46.0702,91.7899,200.0,91.7896,46.0701,30.9096,23.3904,16.0,11.3137,9.23761,8.28221,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.19209E-7,1.0,0.0,1.4673005921395088E-7,
0.0,1.74846E-7,3235.43,8.0,8.28221,9.2376,11.3137,16.0,23.3904,30.9096,46.0702,91.7899,200.0,91.7896,46.0701,30.9096,23.3904,16.0,11.3137,9.23761,8.28221,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.19209E-7,1.0,0.0,1.4673005921395088E-7,
0.0,1.74846E-7,3235.43,8.0,8.28221,9.2376,11.3137,16.0,23.3904,30.9096,46.0702,91.7899,200.0,91.7896,46.0701,30.9096,23.3904,16.0,11.3137,9.23761,8.28221,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.19209E-7,1.0,0.0,1.4673005921395088E-7,
0.0,1.74846E-7,3235.43,8.0,8.28221,9.2376,11.3137,16.0,23.3904,30.9096,46.0702,91.7899,200.0,91.7896,46.0701,30.9096,23.3904,16.0,11.3137,9.23761,8.28221,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.19209E-7,1.0,0.0,1.4673005921395088E-7,
0.0,1.74846E-7,3235.43,8.0,8.28221,9.2376,11.3137,16.0,23.3904,30.9096,46.0702,91.7899,200.0,91.7896,46.0701,30.9096,23.3904,16.0,11.3137,9.23761,8.28221,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.19209E-7,1.0,0.0,1.4673005921395088E-7,
