frontdistances1,frontdistances2,frontdistances3,frontdistances4,frontdistances5,frontdistances6,frontdistances7,frontdistances8,frontdistances9,frontdistances10,frontdistances11,frontdistances12,frontdistances13,frontdistances14,frontdistances15,frontdistances16,frontdistances17,frontdistances18,frontdistances19,Speed,accelerate,brake,steering,target speed,
7.50002,8.66028,11.668,15.0,17.7466,21.9286,28.9778,43.1909,86.0529,200.0,86.0528,43.1907,28.9777,21.9285,17.7465,15.0,11.6679,8.66023,7.49998,0.0,1.0,0.0,-4.6996588451003297E-8,321.26905081746503,
7.50002,8.66028,11.668,15.0,17.7466,21.9286,28.9778,43.1909,86.0529,200.0,86.0528,43.1907,28.9777,21.9285,17.7465,15.0,11.6679,8.66023,7.49998,0.0,1.0,0.0,-4.6996588451003297E-8,321.26905081746503,
7.50002,8.66028,11.668,15.0,17.7466,21.9286,28.9778,43.1909,86.0529,200.0,86.0528,43.1907,28.9777,21.9285,17.7465,15.0,11.6679,8.66023,7.49998,0.0,1.0,0.0,-4.6996588451003297E-8,321.26905081746503,
7.50002,8.66028,11.668,15.0,17.7466,21.9286,28.9778,43.1909,86.0529,200.0,86.0528,43.1907,28.9777,21.9285,17.7465,15.0,11.6679,8.66023,7.49998,0.0,1.0,0.0,-4.6996588451003297E-8,321.26905081746503,
7.50002,8.66028,11.668,15.0,17.7466,21.9286,28.9778,43.1909,86.0529,200.0,86.0528,43.1907,28.9777,21.9285,17.7465,15.0,11.6679,8.66023,7.49998,0.0,1.0,0.0,-4.6996588451003297E-8,321.26905081746503,
7.50002,8.66028,11.668,15.0,17.7466,21.9286,28.9778,43.1909,86.0529,200.0,86.0528,43.1907,28.9777,21.9285,17.7465,15.0,11.6679,8.66023,7.49998,0.0,1.0,0.0,-4.6996588451003297E-8,321.26905081746503,
7.50002,8.66028,11.668,15.0,17.7466,21.9286,28.9778,43.1909,86.0529,200.0,86.0528,43.1907,28.9777,21.9285,17.7465,15.0,11.6679,8.66023,7.49998,0.0,1.0,0.0,-4.6996588451003297E-8,321.26905081746503,
7.50002,8.66028,11.668,15.0,17.7466,21.9286,28.9778,43.1909,86.0529,200.0,86.0528,43.1907,28.9777,21.9285,17.7465,15.0,11.6679,8.66023,7.49998,0.0,1.0,0.0,-4.6996588451003297E-8,321.26905081746503,
7.50002,8.66028,11.668,15.0,17.7466,21.9286,28.9778,43.1909,86.0529,200.0,86.0528,43.1907,28.9777,21.9285,17.7465,15.0,11.6679,8.66023,7.49998,0.0,1.0,0.0,-4.6996588451003297E-8,321.26905081746503,
7.50002,8.66028,11.668,15.0,17.7466,21.9286,28.9778,43.1909,86.0529,200.0,86.0528,43.1907,28.9777,21.9285,17.7465,15.0,11.6679,8.66023,7.49998,0.0,1.0,0.0,-4.6996588451003297E-8,321.26905081746503,
7.50002,8.66028,11.668,15.0,17.7466,21.9286,28.9778,43.1909,86.0529,200.0,86.0528,43.1907,28.9777,21.9285,17.7465,15.0,11.6679,8.66023,7.49998,0.0,1.0,0.0,-4.6996588451003297E-8,321.26905081746503,
7.50002,8.66028,11.668,15.0,17.7466,21.9286,28.9778,43.1909,86.0529,200.0,86.0528,43.1907,28.9777,21.9285,17.7465,15.0,11.6679,8.66023,7.49998,0.0,1.0,0.0,-4.6996588451003297E-8,321.26905081746503,
7.50002,8.66028,11.668,15.0,17.7466,21.9286,28.9778,43.1909,86.0529,200.0,86.0528,43.1907,28.9777,21.9285,17.7465,15.0,11.6679,8.66023,7.49998,0.0,1.0,0.0,-4.6996588451003297E-8,321.26905081746503,
7.50002,8.66028,11.668,15.0,17.7466,21.9286,28.9778,43.1909,86.0529,200.0,86.0528,43.1907,28.9777,21.9285,17.7465,15.0,11.6679,8.66023,7.49998,0.0,1.0,0.0,-4.6996588451003297E-8,321.26905081746503,
7.50002,8.66028,11.668,15.0,17.7466,21.9286,28.9778,43.1909,86.0529,200.0,86.0528,43.1907,28.9777,21.9285,17.7465,15.0,11.6679,8.66023,7.49998,0.0,1.0,0.0,-4.6996588451003297E-8,321.26905081746503,
7.50002,8.66028,11.668,15.0,17.7466,21.9286,28.9778,43.1909,86.0529,200.0,86.0528,43.1907,28.9777,21.9285,17.7465,15.0,11.6679,8.66023,7.49998,0.0,1.0,0.0,-4.6996588451003297E-8,321.26905081746503,
7.50002,8.66028,11.668,15.0,17.7466,21.9286,28.9778,43.1909,86.0529,200.0,86.0528,43.1907,28.9777,21.9285,17.7465,15.0,11.6679,8.66023,7.49998,0.0,1.0,0.0,-4.6996588451003297E-8,321.26905081746503,
