frontdistances1,frontdistances2,frontdistances3,frontdistances4,frontdistances5,frontdistances6,frontdistances7,frontdistances8,frontdistances9,frontdistances10,frontdistances11,frontdistances12,frontdistances13,frontdistances14,frontdistances15,frontdistances16,frontdistances17,frontdistances18,frontdistances19,Speed,accelerate,brake,steering,target speed,
0.0570068,0.057373,0.0681152,0.0791626,0.0872803,0.098175,0.113037,0.13446,0.167465,0.22438,0.343353,0.741364,22.9881,148.453,200.0,65.0456,36.0748,21.0707,15.429,104.543,1.0,0.0,0.7428888221129046,356.9352426985022,
28.4567,16.9168,15.1212,15.0154,15.1389,15.385,15.7642,16.2927,16.9959,17.9096,19.0873,20.6083,22.5937,25.239,28.8798,34.1485,57.6623,0.0468521,0.00421143,6.38482,1.0,0.0,0.8861830410513366,103.88712124762168,
25.7916,16.3505,14.9623,15.0179,15.2239,15.5584,16.0358,16.6781,17.5172,18.6004,19.9967,21.8116,24.2116,27.4758,32.1137,39.1801,80.1411,0.660347,0.121063,6.13764,1.0,0.0,0.8924918144511874,130.39021578243984,
23.651,15.8701,14.8572,15.0739,15.3658,15.7947,16.3799,17.1498,18.146,19.4293,21.0915,23.2752,26.2151,30.3269,36.4317,46.4675,200.0,0.852295,0.224304,5.88635,1.0,0.0,0.91216708731496,244.10759031655294,
21.9241,15.4704,14.8036,15.1816,15.5628,16.0925,16.7958,17.709,18.8858,20.4059,22.3917,25.0406,28.6934,33.9958,42.3695,57.9377,180.729,0.961823,0.318604,5.71044,1.0,0.0,0.9059069295230233,242.31354094705426,
20.4857,15.138,14.8027,15.348,15.8257,16.4672,17.3043,18.3846,19.7774,21.5885,23.9858,27.2509,31.9011,39.0121,51.3704,81.1624,96.0279,1.03172,0.403809,5.02816,1.0,0.0,0.8826394730091032,196.89984739209854,
19.2773,14.8684,14.8561,15.5785,16.1623,16.9297,17.9219,19.2002,20.8564,23.0338,25.9686,30.0804,36.2027,46.3168,67.2437,200.0,25.0643,1.08125,0.481445,4.44767,1.0,0.0,0.8183817885821263,270.3817558878861,
18.2451,14.6556,14.9672,15.8824,16.5863,17.4996,18.6762,20.1966,22.1845,24.8401,28.5103,33.8558,42.3485,58.3339,118.419,174.61,7.05434,1.12161,0.55481,4.5006,1.0,0.0,0.8020080138721656,302.93886686210703,
17.3802,14.4987,15.1317,16.2541,17.0918,18.1722,19.5653,21.3783,23.781,27.0605,31.7454,38.9456,51.5831,83.0784,200.0,91.5438,4.34651,1.16379,0.627441,4.63876,1.0,0.0,0.7685787010630826,323.4264082544885,
16.6489,14.3934,15.3528,16.7023,17.6921,18.9674,20.6202,22.7954,25.7317,29.8548,36.0164,46.2614,67.8045,200.0,131.294,27.9821,3.39803,1.20624,0.699341,4.59031,1.0,0.0,0.663853566542809,344.51586901462724,
