frontdistances1,frontdistances2,frontdistances3,frontdistances4,frontdistances5,frontdistances6,frontdistances7,frontdistances8,frontdistances9,frontdistances10,frontdistances11,frontdistances12,frontdistances13,frontdistances14,frontdistances15,frontdistances16,frontdistances17,frontdistances18,frontdistances19,Speed,accelerate,brake,steering,target speed,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
6.00056,6.87438,9.18498,11.7225,13.7926,16.9069,22.0547,32.0604,59.5126,200.0,81.6592,37.4727,24.4361,18.232,14.6291,12.2934,9.49045,6.9842,6.00057,-0.00158684,1.0,0.0,0.011342661184100367,294.7998956629838,
