frontdistances1,frontdistances2,frontdistances3,frontdistances4,frontdistances5,frontdistances6,frontdistances7,frontdistances8,frontdistances9,frontdistances10,frontdistances11,frontdistances12,frontdistances13,frontdistances14,frontdistances15,frontdistances16,frontdistances17,frontdistances18,frontdistances19,Speed,accelerate,brake,steering,target speed,
6.50031,7.51345,10.1337,13.0399,15.4386,19.0968,25.2792,37.8064,20.0062,200.0,73.1233,37.065,24.9511,18.9136,15.3225,12.9604,10.0909,7.4977,6.49971,7.16192E-4,1.0,0.0,0.08241496918039565,267.70709686065004,
6.50031,7.51345,10.1337,13.0399,15.4386,19.0968,25.2792,37.8064,20.0062,200.0,73.1233,37.065,24.9511,18.9136,15.3225,12.9604,10.0909,7.4977,6.49971,7.16192E-4,1.0,0.0,0.08241496918039565,267.70709686065004,
6.50031,7.51345,10.1337,13.0399,15.4386,19.0968,25.2792,37.8064,20.0062,200.0,73.1233,37.065,24.9511,18.9136,15.3225,12.9604,10.0909,7.4977,6.49971,7.16192E-4,1.0,0.0,0.08241496918039565,267.70709686065004,
6.50031,7.51345,10.1337,13.0399,15.4386,19.0968,25.2792,37.8064,20.0062,200.0,73.1233,37.065,24.9511,18.9136,15.3225,12.9604,10.0909,7.4977,6.49971,7.16192E-4,1.0,0.0,0.08241496918039565,267.70709686065004,
6.50031,7.51345,10.1337,13.0399,15.4386,19.0968,25.2792,37.8064,20.0062,200.0,73.1233,37.065,24.9511,18.9136,15.3225,12.9604,10.0909,7.4977,6.49971,7.16192E-4,1.0,0.0,0.08241496918039565,267.70709686065004,
6.50031,7.51345,10.1337,13.0399,15.4386,19.0968,25.2792,37.8064,20.0062,200.0,73.1233,37.065,24.9511,18.9136,15.3225,12.9604,10.0909,7.4977,6.49971,7.16192E-4,1.0,0.0,0.08241496918039565,267.70709686065004,
6.50031,7.51345,10.1337,13.0399,15.4386,19.0968,25.2792,37.8064,20.0062,200.0,73.1233,37.065,24.9511,18.9136,15.3225,12.9604,10.0909,7.4977,6.49971,7.16192E-4,1.0,0.0,0.08241496918039565,267.70709686065004,
6.50031,7.51345,10.1337,13.0399,15.4386,19.0968,25.2792,37.8064,20.0062,200.0,73.1233,37.065,24.9511,18.9136,15.3225,12.9604,10.0909,7.4977,6.49971,7.16192E-4,1.0,0.0,0.08241496918039565,267.70709686065004,
6.50031,7.51345,10.1337,13.0399,15.4386,19.0968,25.2792,37.8064,20.0062,200.0,73.1233,37.065,24.9511,18.9136,15.3225,12.9604,10.0909,7.4977,6.49971,7.16192E-4,1.0,0.0,0.08241496918039565,267.70709686065004,
6.50031,7.51345,10.1337,13.0399,15.4386,19.0968,25.2792,37.8064,20.0062,200.0,73.1233,37.065,24.9511,18.9136,15.3225,12.9604,10.0909,7.4977,6.49971,7.16192E-4,1.0,0.0,0.08241496918039565,267.70709686065004,
