frontdistances1,frontdistances2,frontdistances3,frontdistances4,frontdistances5,frontdistances6,frontdistances7,frontdistances8,frontdistances9,frontdistances10,frontdistances11,frontdistances12,frontdistances13,frontdistances14,frontdistances15,frontdistances16,frontdistances17,frontdistances18,frontdistances19,Speed,accelerate,brake,steering,target speed,
7.99999,9.23759,12.4458,16.0,18.9296,23.3904,16.12452,44.7214,30.0,200.0,45.8948,23.0351,15.4548,11.6952,9.46482,8.00001,6.22291,4.61881,4.00001,0.0,1.0,0.0,0.010045664360110278,238.8975122399649,
7.99999,9.23759,12.4458,16.0,18.9296,23.3904,16.12452,44.7214,30.0,200.0,45.8948,23.0351,15.4548,11.6952,9.46482,8.00001,6.22291,4.61881,4.00001,0.0,1.0,0.0,0.010045664360110278,238.8975122399649,
7.99999,9.23759,12.4458,16.0,18.9296,23.3904,16.12452,44.7214,30.0,200.0,45.8948,23.0351,15.4548,11.6952,9.46482,8.00001,6.22291,4.61881,4.00001,0.0,1.0,0.0,0.010045664360110278,238.8975122399649,
7.99999,9.23759,12.4458,16.0,18.9296,23.3904,16.12452,44.7214,30.0,200.0,45.8948,23.0351,15.4548,11.6952,9.46482,8.00001,6.22291,4.61881,4.00001,0.0,1.0,0.0,0.010045664360110278,238.8975122399649,
7.99999,9.23759,12.4458,16.0,18.9296,23.3904,16.12452,44.7214,30.0,200.0,45.8948,23.0351,15.4548,11.6952,9.46482,8.00001,6.22291,4.61881,4.00001,0.0,1.0,0.0,0.010045664360110278,238.8975122399649,
7.99999,9.23759,12.4458,16.0,18.9296,23.3904,16.12452,44.7214,30.0,200.0,45.8948,23.0351,15.4548,11.6952,9.46482,8.00001,6.22291,4.61881,4.00001,0.0,1.0,0.0,0.010045664360110278,238.8975122399649,
7.99999,9.23759,12.4458,16.0,18.9296,23.3904,16.12452,44.7214,30.0,200.0,45.8948,23.0351,15.4548,11.6952,9.46482,8.00001,6.22291,4.61881,4.00001,0.0,1.0,0.0,0.010045664360110278,238.8975122399649,
7.99999,9.23759,12.4458,16.0,18.9296,23.3904,16.12452,44.7214,30.0,200.0,45.8948,23.0351,15.4548,11.6952,9.46482,8.00001,6.22291,4.61881,4.00001,0.0,1.0,0.0,0.010045664360110278,238.8975122399649,
7.99999,9.23759,12.4458,16.0,18.9296,23.3904,16.12452,44.7214,30.0,200.0,45.8948,23.0351,15.4548,11.6952,9.46482,8.00001,6.22291,4.61881,4.00001,0.0,1.0,0.0,0.010045664360110278,238.8975122399649,
7.99999,9.23759,12.4458,16.0,18.9296,23.3904,16.12452,44.7214,30.0,200.0,45.8948,23.0351,15.4548,11.6952,9.46482,8.00001,6.22291,4.61881,4.00001,0.0,1.0,0.0,0.010045664360110278,238.8975122399649,
